"","V1","V2","V3"
"753",1170,3,82.475884244373
"754",1170,10,84.7266881028939
"755",1170,30,83.6012861736334
"756",1170,100,82.7974276527331
"757",1160,0.01,84.2443729903537
"758",1160,0.03,83.4405144694534
"759",1160,0.1,84.0836012861736
"760",1160,0.3,82.3151125401929
"761",1160,1,82.6366559485531
"762",1160,3,84.0836012861736
"763",1160,10,82.7974276527331
"764",1160,30,82.3151125401929
"765",1160,100,84.2443729903537
"766",1150,0.01,83.6012861736334
"767",1150,0.03,83.9228295819936
"768",1150,0.1,83.4405144694534
"769",1150,0.3,82.475884244373
"770",1150,1,83.6012861736334
"771",1150,3,84.2443729903537
"772",1150,10,82.3151125401929
"773",1150,30,82.9581993569132
"774",1150,100,82.7974276527331
"775",1140,0.01,84.887459807074
"776",1140,0.03,83.4405144694534
"777",1140,0.1,83.4405144694534
"778",1140,0.3,83.1189710610932
"779",1140,1,82.7974276527331
"780",1140,3,84.5659163987138
"781",1140,10,83.9228295819936
"782",1140,30,83.9228295819936
"783",1140,100,83.2797427652733
"784",1130,0.01,83.2797427652733
"785",1130,0.03,83.2797427652733
"786",1130,0.1,82.9581993569132
"787",1130,0.3,83.1189710610932
"788",1130,1,84.5659163987138
"789",1130,3,83.2797427652733
"790",1130,10,81.9935691318328
"791",1130,30,82.9581993569132
"792",1130,100,83.4405144694534
"793",1120,0.01,84.5659163987138
"794",1120,0.03,83.1189710610932
"795",1120,0.1,82.7974276527331
"796",1120,0.3,83.6012861736334
"797",1120,1,83.2797427652733
"798",1120,3,83.9228295819936
"799",1120,10,84.4051446945338
"800",1120,30,81.3504823151125
"801",1120,100,83.2797427652733
"802",1110,0.01,84.7266881028939
"803",1110,0.03,83.1189710610932
"804",1110,0.1,82.9581993569132
"805",1110,0.3,83.4405144694534
"806",1110,1,82.7974276527331
"807",1110,3,83.9228295819936
"808",1110,10,84.2443729903537
"809",1110,30,83.4405144694534
"810",1110,100,82.9581993569132
"811",1100,0.01,82.7974276527331
"812",1100,0.03,83.7620578778135
"813",1100,0.1,81.8327974276527
"814",1100,0.3,82.6366559485531
"815",1100,1,84.0836012861736
"816",1100,3,82.1543408360129
"817",1100,10,82.9581993569132
"818",1100,30,82.7974276527331
"819",1100,100,81.3504823151125
"820",1090,0.01,84.5659163987138
"821",1090,0.03,84.0836012861736
"822",1090,0.1,83.1189710610932
"823",1090,0.3,83.2797427652733
"824",1090,1,83.6012861736334
"825",1090,3,82.7974276527331
"826",1090,10,83.2797427652733
"827",1090,30,82.9581993569132
